code,date,close,open,high,low,volume,amount
399986.SZ,20151012,5534.2625,5452.6857,5576.3838,5436.5193,20931284.82,15456866.809
399986.SZ,20151009,5440.4652,5428.6422,5468.4269,5413.2507,10106826.54,7079656.069
399986.SZ,20151008,5399.4845,5491.0593,5491.555,5397.4587,13295291.62,10656091.048
399986.SZ,20150930,5374.0315,5324.8135,5402.7504,5313.1727,10142729.15,9501447.578
399986.SZ,20150929,5316.4175,5320.9103,5338.7303,5285.1894,9869277.94,7228240.536
399986.SZ,20150928,5378.7999,5388.6102,5389.2137,5355.9736,7744386.75,5781647.042
399986.SZ,20150925,5425.6539,5345.2479,5425.6539,5314.5806,13537654.04,10403500.701
399986.SZ,20150924,5357.8625,5381.6317,5382.5728,5331.0833,8149983.12,6349762.629
399986.SZ,20150923,5359.8801,5409.4342,5433.3941,5349.2206,10452177.79,7652243.94
399986.SZ,20150922,5452.8754,5403.5829,5490.0827,5392.7036,12016130.06,9243479.326
399986.SZ,20150921,5400.8003,5387.9395,5414.7364,5367.452,12073325.4,8368696.552
399986.SZ,20150918,5418.8693,5442.4023,5474.0728,5418.1123,11675368.91,8247923.144
399986.SZ,20150917,5437.3944,5491.7114,5546.9923,5437.3944,14997806.62,10998320.034
399986.SZ,20150916,5532.2688,5476.3148,5618.143,5415.4564,20065133.42,14477009.783
399986.SZ,20150915,5515.462,5470.9098,5526.216,5439.6888,26727390.73,19795678.732
399986.SZ,20150914,5566.9305,5412.6226,5571.1186,5265.8014,33915739.92,27634011.458
399986.SZ,20150911,5415.8566,5413.4494,5457.1419,5394.1942,14706005.5,12840403.133
399986.SZ,20150910,5441.0483,5343.7654,5442.566,5327.9817,20579429.64,16620738.391
399986.SZ,20150909,5393.6198,5352.1892,5408.2843,5339.6744,27098423.55,20098479.672
399986.SZ,20150908,5362.0806,5230.9234,5421.2669,5190.8924,29160660.21,21585372.659
399986.SZ,20150907,5263.6023,5512.653,5512.653,5242.6252,40537813.79,28408520.929
399986.SZ,20150902,5637.6767,5359.0486,5645.9573,5348.5226,98158054.72,62623050.358
399986.SZ,20150901,5530.8709,5273.1777,5555.8827,5230.4686,83662744.99,55299872.356
399986.SZ,20150831,5388.1915,5172.7909,5391.3691,5065.9447,45209039.4,33084353.808
399986.SZ,20150828,5222.1752,5220.4398,5254.835,5133.8705,45694958.01,32089273.768
399986.SZ,20150827,5201.0996,4900.0666,5205.3746,4793.1832,50452049.41,33356293.74
399986.SZ,20150826,4829.8913,4645.6039,4904.1809,4579.8307,55178034.33,35277925.189
399986.SZ,20150825,4573.8099,4690.5814,4903.7953,4479.4171,56191207.87,35431391.891
399986.SZ,20150824,4856.3511,5207.9219,5217.2066,4812.0579,58137873.43,39129264.092
399986.SZ,20150821,5336.5266,5426.1065,5468.5118,5330.9152,31013461.65,21202345.251
399986.SZ,20150820,5458.1895,5539.2397,5549.996,5458.1895,23521758.09,16283100.133
399986.SZ,20150819,5555.1872,5522.75,5556.0986,5399.3211,36043139.57,25475072.639
399986.SZ,20150818,5523.6623,5696.9614,5752.1644,5520.22,35614751.27,26312560.202
399986.SZ,20150817,5697.0995,5747.1285,5747.6791,5669.0978,23238827.92,17202164.134
399986.SZ,20150814,5774.5736,5800.6038,5802.5719,5759.7424,18743019.39,14136192.285
399986.SZ,20150813,5793.1846,5815.2863,5832.6787,5738.5643,20336108.04,14987457.883
399986.SZ,20150812,5793.779,5818.5833,5857.5886,5789.9504,21395827.13,16421012.231
399986.SZ,20150811,5886.0036,5947.7722,5947.7722,5863.9601,28531781.01,22251763.786
399986.SZ,20150810,5980.9196,5833.7382,5993.5444,5798.4157,36965605.46,28061389.009
399986.SZ,20150807,5855.1602,5853.8606,5894.7032,5829.7013,19029857.97,15009805.409
399986.SZ,20150806,5819.4011,5776.242,5897.8339,5770.6224,16201586.37,13113352.918
399986.SZ,20150805,5815.8367,5893.246,5905.6871,5815.8367,18907529.58,14177196.676
399986.SZ,20150804,5919.9222,5857.9926,5923.7289,5811.5592,24160906.04,18397229.26
399986.SZ,20150803,5887.1096,5691.392,5890.1535,5668.3838,44125552.16,33672167.768
399986.SZ,20150731,5736.9365,5693.9607,5763.3764,5637.6639,32753945.49,25483780.796
399986.SZ,20150730,5702.3103,5806.4611,5806.52,5702.3103,31864798.56,23879586.915
399986.SZ,20150729,5809.1313,5777.2665,5814.4269,5734.5888,36607877.6,27588054.083
399986.SZ,20150728,5796.3199,5599.6933,5855.3695,5591.9872,61063304.26,46918101.858
399986.SZ,20150727,5694.1423,6118.3268,6137.6279,5691.827,62664805.55,48295926.173
399986.SZ,20150724,6181.5772,6272.4906,6284.5015,6178.6184,44651773.75,36255904.027
399986.SZ,20150723,6270.5852,6190.8133,6283.6752,6173.4739,43556393.63,34979807.478
399986.SZ,20150722,6202.0261,6231.2965,6257.8905,6195.1872,40304033.05,31859576.776
399986.SZ,20150721,6266.9181,6316.1354,6345.6816,6259.7758,45815040.68,36508802.829
399986.SZ,20150720,6360.195,6393.9286,6414.6119,6332.4097,54152783.39,43501707.722
399986.SZ,20150717,6425.685,6424.9877,6462.8222,6336.8233,57774044.51,46708134.424
399986.SZ,20150716,6395.5665,6501.0139,6517.0076,6328.193,69758012.81,52862924.862
399986.SZ,20150715,6502.9027,6317.6551,6514.2159,6292.8316,97575142.26,78788343.464
399986.SZ,20150714,6379.8632,6405.5982,6474.6797,6211.8125,98257153.6,77731597.679
399986.SZ,20150713,6515.5958,6542.2119,6680.4161,6420.3549,117798647.58,95940713.339
399986.SZ,20150710,6726.2958,6497.597,7100.8867,6421.0129,177390869.67,150176003.911
399986.SZ,20150709,6669.6529,6313.5243,6858.7339,6065.2229,168644476.96,137810086.751
399986.SZ,20150708,6358.6235,6356.2829,6822.3931,6140.9809,239258507.05,191800122.893
399986.SZ,20150707,6819.6085,6341.8356,6845.2944,6306.8913,213701649.25,175556367.522
399986.SZ,20150706,6486.7758,6528.7304,6528.7304,6266.8648,204181295.69,154218724.868
399986.SZ,20150703,6014.7654,6268.5723,6306.5391,5886.5949,95285378.01,76032554.139
399986.SZ,20150702,6333.7246,6341.5984,6442.9146,6065.5362,116886441.05,93755006.36
399986.SZ,20150701,6269.4758,6389.2894,6496.4994,6243.4877,82423328.43,69582202.898
399986.SZ,20150630,6502.1496,6126.7776,6504.0388,6108.0752,112167202.22,94843262.411
399986.SZ,20150629,6095.7888,6180.1338,6268.0331,5690.4704,103515562.81,86265199.478
399986.SZ,20150626,6037.6709,6249.6027,6438.265,5851.1069,93136034.69,77234752.702
399986.SZ,20150625,6369.8455,6710.3037,6714.329,6338.7666,82348594.72,73858670.601
399986.SZ,20150624,6527.8376,6425.9046,6542.2708,6300.4205,69069554.4,59575302.162
399986.SZ,20150623,6418.465,6220.5952,6427.8118,6081.1649,68655551.59,56592175.048
399986.SZ,20150619,6228.903,6493.1154,6558.6768,6216.0521,67747133.34,57751571.46
399986.SZ,20150618,6531.9501,6755.2207,6755.2207,6528.343,75848921.16,64604578.118
399986.SZ,20150617,6834.3949,6900.8999,6962.2976,6791.1831,95429393.82,84224723.296
399986.SZ,20150616,6785.4849,6826.0174,6947.6148,6716.563,76925647.57,63444755.259
399986.SZ,20150615,6866.1635,7090.0985,7099.842,6856.4079,81437482.48,72221074.821
399986.SZ,20150612,7084.2913,7070.433,7104.5597,6952.7525,82797451.43,73988621.636
399986.SZ,20150611,7037.8741,7114.114,7138.5513,6990.4628,74426008.8,61071402.463
399986.SZ,20150610,7111.5994,7104.008,7201.6695,7066.8278,88056038.98,72969964.47
399986.SZ,20150609,7197.9466,7296.511,7395.8901,7099.0658,157170525.31,125853128.469
399986.SZ,20150608,7269.5647,6876.6219,7285.2251,6829.6872,178110291.73,144088550.071
399986.SZ,20150605,6851.7248,7061.5594,7086.1201,6724.7147,110575338.19,96017244.299
399986.SZ,20150604,6921.3508,6649.2755,6985.8053,6577.5221,141010870.54,124723906.626
399986.SZ,20150603,6618.4909,6567.061,6652.6158,6455.3972,74771158.21,68322968.145
399986.SZ,20150602,6586.0301,6552.1996,6623.3319,6476.2454,75619588.58,61955143.597
399986.SZ,20150601,6568.8509,6273.322,6597.0717,6212.9823,83222261.95,70025413.046
399986.SZ,20150529,6276.1758,6294.3467,6353.6308,6151.2921,66549973.55,56558331.475
399986.SZ,20150528,6280.7096,6647.0074,6661.5335,6271.8593,85832723.38,74161558.073
399986.SZ,20150527,6654.3534,6737.2283,6781.5112,6614.4539,63072277.23,57350977.889
399986.SZ,20150526,6748.3873,6759.7749,6771.533,6653.1369,66853945.34,60932124.071
399986.SZ,20150525,6736.9305,6641.0893,6744.5561,6641.0893,75236226.86,68620019.364
399986.SZ,20150522,6584.228,6438.6017,6585.3853,6410.432,71908177.75,64356313.577
399986.SZ,20150521,6383.1143,6392.1857,6403.771,6330.3228,41039818.27,35329657.837
399986.SZ,20150520,6358.6439,6341.2655,6477.2619,6298.0701,59971457.72,55338009.417
399986.SZ,20150519,6323.7179,6094.6319,6347.5479,6089.3235,52756611.33,48245147.985
399986.SZ,20150518,6103.983,6168.3883,6211.3444,6091.513,39874603.84,34102500.891
399986.SZ,20150515,6219.5702,6320.0079,6362.3175,6165.7895,47454302.22,41268973.086
399986.SZ,20150514,6346.8022,6377.2003,6428.5659,6320.185,48696128.81,45733884.705
399986.SZ,20150513,6367.2661,6484.7928,6505.3408,6322.5488,57037051.38,49660435.198
399986.SZ,20150512,6442.7304,6431.0374,6485.2848,6365.1448,61086860.53,53267612.537
399986.SZ,20150511,6443.6353,6302.2977,6446.4251,6223.5296,69041755.36,59750930.712
399986.SZ,20150508,6339.5422,6376.4369,6405.5424,6229.3196,45714216.88,39840365.199
399986.SZ,20150507,6317.6088,6322.3572,6388.646,6301.6476,50224472.4,41787989.123
399986.SZ,20150506,6338.2699,6372.2076,6530.6385,6291.254,69345314.13,60912864.569
399986.SZ,20150505,6336.0931,6602.0137,6602.0137,6292.6398,79017120.65,65924684.896
399986.SZ,20150504,6625.7194,6619.8262,6650.6877,6533.6227,56646078.77,49619847.078
399986.SZ,20150430,6626.267,6734.455,6798.4865,6625.4111,72849461.87,65807180.595
399986.SZ,20150429,6736.8246,6751.5823,6783.1014,6675.6567,79047373.66,65573547.575
399986.SZ,20150428,6792.1646,6675.4297,7030.3114,6644.1957,169996507.44,138812250.458
399986.SZ,20150427,6656.3247,6487.0235,6657.1509,6486.0753,93464392.61,79736384.121
399986.SZ,20150424,6459.0801,6527.3664,6563.4508,6383.8501,82633380.84,70247208.308
399986.SZ,20150423,6651.7842,6762.9283,6777.342,6613.5637,78951376.89,68501422.589
399986.SZ,20150422,6752.4028,6670.9061,6755.5389,6609.8623,93609160.04,79297120.715
399986.SZ,20150421,6623.8127,6513.7113,6637.5624,6472.3245,83652051.19,67647748.028
399986.SZ,20150420,6521.7162,6875.8636,6875.8636,6493.0512,140540875.83,114125234.76
399986.SZ,20150417,6794.1201,6932.5204,6956.0302,6773.9961,117766309.67,98548433.285
399986.SZ,20150416,6809.6548,6571.8127,6810.5843,6541.917,97045735.04,82297790.81
399986.SZ,20150415,6606.9497,6473.7804,6743.732,6444.0171,119000996.71,95909095.512
399986.SZ,20150414,6483.4831,6561.1259,6561.1259,6427.4709,84760488.67,72361733.602
399986.SZ,20150413,6537.9995,6548.4942,6612.3773,6441.7353,120731949.88,92742224.263
399986.SZ,20150410,6327.682,6156.0499,6342.169,6138.4952,85453640.72,69280858.079
399986.SZ,20150409,6162.6464,6225.7309,6366.784,6146.189,101286880.45,80926326.301
399986.SZ,20150408,6221.3315,6096.0924,6223.7879,6038.8079,106563035.75,83561721.775
399986.SZ,20150407,6087.3761,5993.7084,6112.8933,5984.0382,96272098.99,74596045.82
399986.SZ,20150403,5910.4386,5835.8992,5918.0363,5822.5873,54763573.95,42980122.21
399986.SZ,20150402,5868.6928,5943.4502,5956.0153,5797.3444,62717813.97,49331591.745
399986.SZ,20150401,5901.3166,5845.8878,5960.9713,5824.3894,62339974.2,47819464.04
399986.SZ,20150331,5856.1938,6032.5019,6110.7287,5829.5576,95494562.64,75595262.929
399986.SZ,20150330,5931.7296,5774.1655,5951.8262,5735.0305,100285365.93,77008906.697
399986.SZ,20150327,5700.4354,5683.834,5760.1491,5623.771,54707070.35,39899162.65
399986.SZ,20150326,5689.5054,5614.7933,5763.023,5570.5658,59002888.01,45663269.691
399986.SZ,20150325,5650.831,5771.153,5806.8929,5631.7097,72821801.18,52174990.785
399986.SZ,20150324,5810.9968,5848.1335,5914.9616,5769.8451,85647477.37,60200733.613
399986.SZ,20150323,5857.9847,5827.9372,5885.7248,5801.6524,71743847.82,57358904.575
399986.SZ,20150320,5785.4624,5736.7482,5873.3831,5657.0439,86377289.85,67477352.946
399986.SZ,20150319,5741.5314,5807.6013,5809.1189,5716.0037,65590330.74,50802786.503
399986.SZ,20150318,5809.2847,5686.5103,5811.1035,5661.8508,84876899.58,61793805.834
399986.SZ,20150317,5679.5448,5688.8722,5715.7435,5623.7148,69960346.1,54456925.398
399986.SZ,20150316,5637.7511,5601.7886,5650.7616,5522.8324,61272264.98,51780282.178
399986.SZ,20150313,5560.4554,5555.6461,5731.3351,5509.1063,77561479.89,69487300.0
399986.SZ,20150312,5538.8607,5407.6353,5637.0787,5360.8332,104196349.79,89934779.063
399986.SZ,20150311,5271.0532,5231.6141,5364.6007,5231.6141,48223521.63,35825860.586
399986.SZ,20150310,5218.3945,5290.9351,5305.7203,5213.7062,51067953.18,40515894.196
399986.SZ,20150309,5350.12,5072.2345,5400.5195,5007.8483,83034238.12,62118880.99
399986.SZ,20150306,5051.7951,5018.8548,5074.0253,5014.8619,28679859.61,18026914.149
399986.SZ,20150305,5019.5564,5100.1257,5103.9393,4986.1617,43377719.92,27961992.106
399986.SZ,20150304,5134.5404,5176.3004,5181.8005,5107.4986,34869226.28,22261546.645
399986.SZ,20150303,5155.0839,5293.5394,5293.5394,5155.0839,47145960.32,31971434.547
399986.SZ,20150302,5321.4632,5342.6754,5350.7448,5269.9774,42016667.99,30129941.598
399986.SZ,20150227,5319.883,5339.8274,5389.3151,5302.4056,35697748.8,25428729.552
399986.SZ,20150226,5340.0934,5210.0548,5351.5858,5180.1886,42571191.4,29185159.213
399986.SZ,20150225,5220.569,5288.7507,5290.1733,5196.3671,26289093.37,18999711.426
399986.SZ,20150217,5285.6656,5268.623,5324.0048,5268.4084,26436501.32,18546968.77
399986.SZ,20150216,5261.883,5275.6172,5275.6172,5227.716,27248990.66,20052175.278
399986.SZ,20150213,5292.0228,5277.4596,5365.6443,5250.3162,46356208.42,32093621.283
399986.SZ,20150212,5255.2369,5271.63,5277.2521,5186.1548,25351300.92,19504967.224
399986.SZ,20150211,5270.9135,5278.4778,5306.1858,5246.9647,22662543.25,15888043.198
399986.SZ,20150210,5283.3693,5189.2547,5304.9317,5166.0659,37365110.45,25123325.736
399986.SZ,20150209,5193.0525,5136.915,5241.1389,5072.4266,39984569.82,26878471.463
399986.SZ,20150206,5147.6687,5187.6156,5256.8843,5101.4921,40999107.8,27128003.207
399986.SZ,20150205,5220.2186,5480.9156,5486.7779,5217.0914,73379331.41,52802132.168
399986.SZ,20150204,5228.8001,5341.5999,5373.0655,5225.463,35445607.86,23818315.096
399986.SZ,20150203,5334.3532,5257.3913,5342.2497,5200.5774,45597025.93,29801023.014
399986.SZ,20150202,5198.101,5194.6039,5286.3062,5187.5736,44703808.39,30304468.768
399986.SZ,20150130,5358.741,5424.3914,5460.2768,5326.2451,36499085.67,27354583.534
399986.SZ,20150129,5378.0879,5397.8931,5433.1375,5336.4554,44185164.01,31151313.055
399986.SZ,20150128,5490.927,5504.2118,5597.3799,5450.2355,42559444.54,31451227.455
399986.SZ,20150127,5565.3368,5713.955,5717.5395,5470.8629,59115944.99,43577882.439
399986.SZ,20150126,5711.8201,5742.9323,5750.9274,5627.4412,49568842.42,36848210.205
399986.SZ,20150123,5748.037,5735.7384,5868.7812,5708.966,69975318.38,51481030.372
399986.SZ,20150122,5712.7769,5727.8574,5752.9708,5632.8422,60133940.51,44249056.628
399986.SZ,20150121,5740.6709,5487.4832,5784.6944,5429.4512,90308977.48,65469404.953
399986.SZ,20150120,5453.5446,5435.0292,5543.4839,5330.979,74116304.14,55195876.309
399986.SZ,20150119,5438.936,5544.7709,5725.5744,5438.2669,94246338.76,71553041.097
399986.SZ,20150116,6041.197,6000.4028,6120.9154,5959.2166,84966901.64,68657483.609
399986.SZ,20150115,5984.4181,5773.1669,5986.4792,5721.0591,64691821.07,49446867.904
399986.SZ,20150114,5771.8666,5714.9923,5857.1773,5710.4842,57339518.29,42512834.055
399986.SZ,20150113,5676.3751,5688.9754,5760.6819,5650.8792,36225729.37,27609797.844
399986.SZ,20150112,5713.6569,5759.6925,5830.9314,5604.3795,61414036.89,48007324.977
399986.SZ,20150109,5788.8787,5703.8965,6096.4454,5667.2173,104295743.01,79540197.907
399986.SZ,20150108,5730.4935,5972.4741,5982.2144,5715.6301,65808789.12,49503199.914
399986.SZ,20150107,5951.2096,5947.9066,6058.2775,5855.5814,72689513.98,56693850.134
399986.SZ,20150106,6033.1077,6016.0749,6271.0641,5958.9162,107453190.8,82642065.896
399986.SZ,20150105,6097.6867,6044.5729,6181.8806,5935.2637,112439903.38,87761995.467
399986.SZ,20141231,6002.3838,5854.3715,6013.2285,5751.6214,109348725.68,84290819.342
399986.SZ,20141230,5847.2349,5683.2386,5888.879,5654.7673,94952138.62,75101324.193
399986.SZ,20130712,3764.102,3862.714,3868.621,3753.392,16105234.29,12193299.005
399986.SZ,20130711,3884.483,3664.936,3915.039,3664.936,23688091.2,17674046.055
399986.SZ,20130710,3642.032,3578.83,3642.032,3568.601,7379778.34,4796042.26
399986.SZ,20130709,3575.569,3559.643,3587.921,3559.643,6026139.44,3724138.44
399986.SZ,20130708,3560.744,3579.426,3598.56,3552.702,7465709.55,4704821.722
399986.SZ,20130705,3619.509,3608.635,3638.877,3608.635,6315051.2,4336943.231
399986.SZ,20130704,3604.452,3568.18,3641.188,3553.791,8760137.1,5845982.177
399986.SZ,20130703,3590.671,3607.56,3607.56,3545.342,10118621.69,6186161.533
399986.SZ,20130702,3643.599,3673.925,3673.925,3603.765,10489851.08,6953842.208
399986.SZ,20130701,3678.167,3665.129,3679.547,3620.669,11362119.16,6906317.078
399986.SZ,20130628,3695.642,3537.899,3697.455,3537.899,15851932.91,10402419.172
399986.SZ,20130627,3562.132,3531.165,3566.381,3529.712,13027436.42,8303130.23
399986.SZ,20130626,3527.085,3592.815,3592.815,3480.294,15584803.68,10377185.733
399986.SZ,20130625,3577.52,3504.619,3577.52,3366.981,21740428.51,14848682.723
399986.SZ,20130624,3558.577,3823.069,3823.069,3558.577,18189385.2,13452096.044
399986.SZ,20130621,3841.544,3792.101,3857.992,3775.222,10764231.41,7987823.952
399986.SZ,20130620,3852.61,3991.866,3991.866,3848.082,10336778.3,8101897.564
399986.SZ,20130619,4009.008,4060.192,4060.192,3994.664,6328439.65,5434088.043
399986.SZ,20130618,4076.176,4068.112,4098.309,4068.112,6299481.57,5029677.708
399986.SZ,20130617,4048.97,4086.769,4086.769,4048.97,6442823.41,4869001.196
399986.SZ,20130614,4068.333,4061.526,4070.408,4044.831,8596707.82,6348347.913
399986.SZ,20130613,4058.942,4099.829,4099.829,4013.403,12667329.44,9424135.471
399986.SZ,20130607,4173.181,4210.932,4226.606,4163.061,7597663.61,6615641.477
399986.SZ,20130606,4204.35,4260.116,4260.116,4201.116,7883186.78,7254883.669
399986.SZ,20130605,4274.704,4330.466,4330.466,4265.537,6958850.62,6418336.814
399986.SZ,20130604,4334.536,4352.371,4361.908,4326.988,7412282.94,6330065.098
399986.SZ,20130603,4355.158,4363.628,4382.405,4345.187,7408240.4,6321618.243
399986.SZ,20130531,4380.19,4408.745,4423.361,4380.19,7101011.75,6675319.499
399986.SZ,20130530,4400.907,4406.703,4433.579,4391.29,7821106.16,6800661.872
399986.SZ,20130529,4420.916,4453.773,4471.966,4419.191,9363978.59,8538018.645
399986.SZ,20130528,4447.738,4341.636,4447.738,4328.542,11377850.93,10405701.37
399986.SZ,20130527,4343.537,4349.941,4371.686,4336.254,6507218.38,5776800.43
399986.SZ,20130524,4357.475,4361.396,4395.252,4335.484,6902720.18,5995056.959
399986.SZ,20130523,4345.798,4411.256,4422.088,4345.696,9189154.16,8288331.138
399986.SZ,20130522,4434.573,4404.856,4436.18,4401.478,7763966.13,7693362.25
399986.SZ,20130521,4407.268,4421.899,4430.772,4378.663,8155328.68,7782050.833
399986.SZ,20130520,4434.657,4386.758,4484.684,4380.165,14211609.63,13384235.176
399986.SZ,20130517,4373.397,4338.499,4382.915,4309.854,12437147.51,11012127.695
399986.SZ,20130516,4347.182,4256.853,4348.35,4226.734,12111462.38,12313442.802
399986.SZ,20130515,4266.906,4255.603,4270.442,4247.921,5110886.89,5128341.78
399986.SZ,20130514,4250.144,4277.608,4278.82,4228.861,8018365.57,7645681.945
399986.SZ,20130513,4286.117,4295.713,4305.266,4264.939,7676166.51,7477499.784
399986.SZ,20130510,4295.238,4258.759,4301.335,4256.303,7315135.4,6418817.303
399986.SZ,20130509,4263.648,4294.915,4294.915,4236.934,6836353.14,6325135.397
399986.SZ,20130508,4293.988,4306.161,4334.991,4271.737,9073384.31,8381437.997
399986.SZ,20130507,4282.182,4283.668,4288.529,4256.957,6849280.28,6223216.091
399986.SZ,20130506,4299.05,4274.575,4329.653,4272.289,9245800.93,8444406.907
399986.SZ,20130503,4262.349,4196.324,4331.279,4196.324,11741225.4,10592847.046
399986.SZ,20130502,4183.232,4139.874,4183.248,4119.487,8079367.51,6122588.675
399986.SZ,20130426,4160.546,4199.242,4216.481,4159.096,7274532.71,6100189.946
399986.SZ,20130425,4176.275,4199.432,4215.272,4142.565,8005799.16,6857447.264
399986.SZ,20130424,4225.959,4147.568,4252.295,4127.611,10290367.49,9541224.152
399986.SZ,20130423,4145.419,4310.355,4310.355,4145.2,11046093.57,10650367.177
399986.SZ,20130422,4282.276,4239.512,4285.884,4239.512,10192445.26,9728892.281
399986.SZ,20130419,4263.158,4081.456,4283.846,4081.456,17203316.32,16401177.655
399986.SZ,20130418,4076.342,3997.777,4079.087,3985.571,9363751.38,8952999.576
399986.SZ,20130417,4048.128,4098.673,4098.673,4023.742,8584336.11,7462918.633
399986.SZ,20130416,4113.165,4110.935,4124.078,4042.84,10478717.13,9605673.058
399986.SZ,20130415,4132.858,4138.853,4155.822,4119.948,7489493.51,5977974.402
399986.SZ,20130412,4141.447,4159.793,4173.778,4141.447,6518687.2,6388255.455
399986.SZ,20130411,4159.359,4182.726,4191.935,4155.892,6029123.54,5568918.462
399986.SZ,20130410,4148.759,4174.434,4174.434,4129.395,6090328.4,5368761.121
399986.SZ,20130409,4177.511,4175.09,4214.579,4175.09,7724181.9,6664215.111
399986.SZ,20130408,4160.994,4110.658,4162.299,4110.658,8969507.37,7248929.87
399986.SZ,20130403,4197.736,4178.226,4225.304,4178.226,8626536.89,7169240.122
399986.SZ,20130402,4163.508,4176.057,4206.553,4139.38,9278152.35,8188728.376
399986.SZ,20130401,4168.01,4164.323,4201.233,4163.339,8265463.77,7129538.447
399986.SZ,20130329,4189.594,4155.406,4189.971,4119.433,15581960.43,14213102.682
399986.SZ,20130328,4162.873,4256.08,4256.08,4139.501,30486248.06,26488086.707
399986.SZ,20130327,4453.545,4437.449,4513.255,4418.852,11761121.19,9980843.308
399986.SZ,20130326,4430.887,4525.867,4527.021,4421.071,12737386.51,11615107.23
399986.SZ,20130325,4552.743,4581.953,4607.335,4542.951,10743151.2,9699764.678
399986.SZ,20130322,4555.796,4543.716,4584.716,4533.163,10071564.09,9078342.034
399986.SZ,20130321,4549.628,4566.059,4575.131,4529.813,15840030.78,14155903.53
399986.SZ,20130320,4563.768,4349.215,4563.768,4349.215,23863064.7,21984381.891
399986.SZ,20130319,4343.398,4287.371,4343.398,4276.371,10371731.55,9348103.924
399986.SZ,20130318,4283.533,4307.824,4353.249,4282.971,12026611.19,11004734.066
399986.SZ,20130315,4333.569,4295.792,4458.874,4271.972,18874685.03,17842044.452
399986.SZ,20130314,4298.969,4275.224,4329.086,4253.119,10326466.69,9397192.904
399986.SZ,20130313,4277.01,4288.934,4313.295,4260.921,10440206.51,9874931.655
399986.SZ,20130312,4291.306,4382.89,4412.732,4259.929,14075160.28,12991009.012
399986.SZ,20130311,4388.238,4449.895,4449.895,4367.157,9027718.47,8697718.86
399986.SZ,20130308,4465.312,4466.429,4500.905,4428.007,11765099.81,12263769.911
399986.SZ,20130307,4455.739,4531.236,4550.817,4424.262,17005134.52,16400871.719
399986.SZ,20130306,4568.261,4549.359,4600.621,4503.677,19554928.84,19448987.936
399986.SZ,20130305,4522.458,4246.894,4522.458,4246.894,22379106.82,20709272.434
399986.SZ,20130304,4243.171,4410.708,4410.708,4235.306,22639446.57,20335044.323
399986.SZ,20130301,4512.484,4562.822,4562.822,4439.133,16903252.06,17260913.13
399986.SZ,20130228,4541.127,4400.563,4541.127,4346.682,21963984.2,20446202.969
399986.SZ,20130227,4355.942,4310.096,4400.592,4310.096,16267722.25,14471743.46
399986.SZ,20130226,4296.981,4268.374,4440.704,4268.374,23382501.76,22021990.757
399986.SZ,20130225,4307.804,4322.304,4336.697,4280.531,12087614.67,10731405.066
399986.SZ,20130222,4266.579,4319.899,4333.848,4254.45,14282168.59,12081213.158
399986.SZ,20130221,4328.566,4477.248,4477.248,4274.902,24749228.62,20906814.656
399986.SZ,20130220,4527.601,4596.115,4596.115,4460.18,17872398.74,15880287.694
399986.SZ,20130219,4586.99,4605.368,4624.793,4569.799,14010206.88,11865446.225
399986.SZ,20130218,4611.396,4668.657,4688.3,4611.396,15352378.4,13063274.596
399986.SZ,20130208,4633.592,4668.195,4680.433,4596.034,19588401.39,17600764.866
399986.SZ,20130207,4688.438,4852.929,4852.929,4601.75,27317247.44,24285049.137
399986.SZ,20130206,4865.632,4833.765,4874.131,4789.741,16924576.0,13875304.576
399986.SZ,20130205,4838.074,4831.067,4870.988,4784.098,21320143.81,17414941.679
399986.SZ,20130204,4887.456,4869.758,4981.359,4843.641,30111376.78,25419063.051
399986.SZ,20130201,4858.891,4647.865,4858.891,4634.881,25179184.4,20898960.86
399986.SZ,20130131,4665.55,4649.645,4669.885,4607.174,22154063.13,15226454.326
399986.SZ,20130130,4643.307,4632.379,4647.025,4582.611,24783073.22,17543614.366
399986.SZ,20130129,4636.149,4584.476,4671.497,4541.323,24186325.3,20830009.782
399986.SZ,20130128,4575.229,4368.352,4575.229,4368.352,24150483.03,20669828.24
399986.SZ,20130125,4351.346,4365.069,4381.091,4338.263,11878389.01,9522078.621
399986.SZ,20130124,4363.717,4370.7,4522.173,4335.303,29456995.51,22874965.797
399986.SZ,20130123,4367.646,4289.196,4368.274,4289.196,19216238.73,13689107.423
399986.SZ,20130122,4317.331,4246.899,4375.53,4228.877,28087545.91,21134912.361
399986.SZ,20130121,4261.111,4195.279,4261.272,4168.433,15583738.4,13275137.695
399986.SZ,20130118,4183.671,4132.496,4200.196,4127.44,12011764.5,10619188.259
399986.SZ,20130117,4106.921,4128.063,4137.188,4077.477,10340848.17,9104093.397
399986.SZ,20130116,4144.598,4193.456,4193.456,4092.576,12121355.76,10044861.726
399986.SZ,20130115,4203.538,4194.545,4222.353,4180.149,13706507.17,11054384.709
399986.SZ,20130114,4199.441,3987.704,4211.383,3987.704,19243319.85,15612721.659
399986.SZ,20130111,4004.941,4083.736,4091.963,3995.072,11698720.62,9414984.263
399986.SZ,20130110,4076.61,4081.28,4110.868,4064.854,10059179.59,8052097.513
399986.SZ,20130109,4078.449,4090.056,4107.165,4055.288,11591152.13,9061109.402
399986.SZ,20130108,4103.595,4174.927,4185.289,4088.709,12440191.88,9932102.073
